EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 11:23:29 AM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
206,0.006476891,,0.001937804,,0.005454205,,0.005469119,,0.03961268,,0.01957441,,0.004847195,,0.0009837655,,0.0002265518,,0.02666002,,3.034399E-06,,0.005021619,,0.05515268,,1.621318E-23,,0.0005289321,,0.0003846024,,
207,0.006476802,,0.001937021,,0.005429992,,0.005471448,,0.03954495,,0.01950778,,0.004871411,,0.0009862533,,0.0002252049,,0.02692623,,3.039198E-06,,0.005009494,,0.05518378,,1.621318E-23,,0.0005341898,,0.0003839904,,
208,0.006476709,,0.001937023,,0.005405861,,0.005474194,,0.03948152,,0.01944559,,0.004890431,,0.0009895299,,0.0002239153,,0.02718775,,3.041218E-06,,0.004998947,,0.05520481,,1.621318E-23,,0.0005386248,,0.0003835178,,
209,0.006476612,,0.001937807,,0.005381763,,0.005477068,,0.03942417,,0.01938717,,0.004904181,,0.0009936431,,0.0002226788,,0.02744426,,3.040833E-06,,0.004989577,,0.05521713,,1.621318E-23,,0.0005423605,,0.0003831373,,
210,0.006476514,0.00646,0.001939367,0.00429,0.005357656,0.0281,0.00547979,0.03411827,0.03937441,0.08388108,0.01933205,0.06136388,0.004912644,0.02607004,0.000998594,0.003206342,0.0002214951,0.000693492,0.02769548,0.0244,3.038249E-06,1.45E-06,0.004981049,0.00238,0.05522184,0.103,1.621318E-23,4.052452E-16,0.000545516,0.0004137585,0.0003828288,0.0007409197,
211,0.006476412,,0.001941695,,0.00533351,,0.005482089,,0.03933341,,0.01927988,,0.004915848,,0.001004338,,0.0002203678,,0.02794121,,3.03358E-06,,0.004973084,,0.05521982,,1.621318E-23,,0.0005482034,,0.0003825894,,
212,0.00647631,,0.001944784,,0.005309294,,0.005483715,,0.03930204,,0.0192305,,0.004913859,,0.001010801,,0.0002193033,,0.02818127,,3.026895E-06,,0.004965451,,0.05521179,,1.621318E-23,,0.0005505249,,0.0003824261,,
213,0.006476207,,0.001948627,,0.005284981,,0.005484438,,0.03928088,,0.01918385,,0.004906772,,0.001017882,,0.000218311,,0.02841554,,3.018238E-06,,0.004957965,,0.05519835,,1.621318E-23,,0.0005525724,,0.0003823511,,
214,0.006476104,,0.001953216,,0.005260549,,0.005484057,,0.03927019,,0.01914002,,0.004894707,,0.001025467,,0.0002174012,,0.02864392,,3.007641E-06,,0.004950486,,0.05517995,,1.621318E-23,,0.0005544262,,0.0003823786,,
215,0.006476002,,0.00195854,,0.00523597,,0.005482392,,0.03927,,0.01909918,,0.004877808,,0.001033435,,0.0002165854,,0.02886636,,2.995123E-06,,0.004942915,,0.05515695,,1.621318E-23,,0.0005561552,,0.0003825226,,
216,0.006475901,,0.001964585,,0.005211239,,0.005479297,,0.03928009,,0.01906157,,0.004856234,,0.001041662,,0.0002158748,,0.02908281,,2.980665E-06,,0.0049352,,0.05512962,,1.621318E-23,,0.000557817,,0.0003827955,,
217,0.003171761,,0.002284554,,0.005694511,,0.005941465,,0.03979143,,0.01671734,,0.003738747,,0.0007451009,,0.0002317055,,0.03461901,,1.791439E-06,,0.003365459,,0.06330679,,1.776728E-23,,0.0004016343,,0.0001044493,,
218,0.003171643,,0.002291365,,0.005657076,,0.005935752,,0.03979906,,0.01670706,,0.003732287,,0.0007505968,,0.0002311295,,0.0347289,,1.785328E-06,,0.003390607,,0.0631181,,1.776728E-23,,0.0004042818,,0.000104558,,
219,0.003171531,,0.002299006,,0.005619752,,0.005929764,,0.03980679,,0.01669484,,0.003726433,,0.0007553679,,0.0002306713,,0.03483593,,1.779912E-06,,0.003412419,,0.06294532,,1.776728E-23,,0.0004067128,,0.0001045975,,
220,0.003171422,,0.002307446,,0.005582548,,0.0059237,,0.03981302,,0.01668185,,0.003721105,,0.0007593962,,0.0002303363,,0.03494018,,1.775095E-06,,0.003431281,,0.06278592,,1.776728E-23,,0.0004089104,,0.0001045895,,
221,0.003171316,,0.002316653,,0.005545482,,0.005917715,,0.03981639,,0.01666908,,0.003716251,,0.0007626679,,0.0002301275,,0.03504172,,1.770895E-06,,0.003447525,,0.06263784,,1.776728E-23,,0.0004108542,,0.0001045461,,
222,0.003171212,0.00316,0.002326596,0.00507,0.005508544,0.0293,0.005911933,0.03195978,0.03981574,0.1077479,0.01665734,0.03736742,0.003711841,0.0145495,0.0007651769,0.00479495,0.0002300449,0.000795513,0.03514059,0.0292,1.767413E-06,1.02E-06,0.003461438,0.0014,0.06249937,0.111,1.776728E-23,4.58489E-16,0.0004125175,0.0003431168,0.0001044736,0.0002299938,
223,0.003171109,,0.002337231,,0.005471784,,0.005906449,,0.03981013,,0.01664726,,0.00370787,,0.000766924,,0.0002300862,,0.03523685,,1.764801E-06,,0.003473264,,0.06236912,,1.776728E-23,,0.0004138638,,0.0001043743,,
224,0.003171008,,0.002348522,,0.005435201,,0.005901337,,0.03979879,,0.01663934,,0.003704355,,0.0007679149,,0.0002302474,,0.03533051,,1.763243E-06,,0.00348321,,0.06224598,,1.776728E-23,,0.0004148468,,0.0001042485,,
225,0.003170907,,0.002360432,,0.005398811,,0.005896652,,0.03978108,,0.01663391,,0.00370133,,0.0007681592,,0.0002305233,,0.03542162,,1.76294E-06,,0.003491448,,0.06212905,,1.776728E-23,,0.0004154093,,0.0001040957,,
226,0.003170807,,0.002372922,,0.005362631,,0.005892437,,0.03975652,,0.01663117,,0.003698851,,0.0007676705,,0.0002309077,,0.03551025,,1.764085E-06,,0.00349812,,0.06201762,,1.776728E-23,,0.000415485,,0.0001039145,,
227,0.003170708,,0.002385946,,0.005326698,,0.005888723,,0.03972474,,0.01663123,,0.003696984,,0.0007664648,,0.0002313939,,0.03559646,,1.766863E-06,,0.003503337,,0.06191117,,1.776728E-23,,0.0004149998,,0.0001037035,,
228,0.003170608,,0.002399469,,0.005291026,,0.005885538,,0.03968546,,0.01663405,,0.003695807,,0.000764561,,0.0002319753,,0.03568034,,1.771437E-06,,0.003507183,,0.06180931,,1.776728E-23,,0.0004138738,,0.0001034612,,
229,0.003791692,,0.002806878,,0.004906138,,0.005905876,,0.04269598,,0.02086913,,0.005298283,,0.001191653,,0.000234406,,0.03942883,,7.47513E-06,,0.001834804,,0.06455813,,1.770819E-23,,0.0007961929,,0.000150469,,
230,0.00379157,,0.002822004,,0.004876945,,0.005901881,,0.04262086,,0.02081779,,0.005277593,,0.001186759,,0.0002348574,,0.03940317,,7.473467E-06,,0.001853857,,0.06439787,,1.770819E-23,,0.0007874684,,0.0001502784,,
231,0.003791453,,0.002837853,,0.004847454,,0.005897814,,0.04255204,,0.02077183,,0.005256795,,0.001182021,,0.0002352471,,0.03937335,,7.467327E-06,,0.001871188,,0.06424648,,1.770819E-23,,0.0007799363,,0.0001501496,,
232,0.003791339,,0.002854337,,0.004817804,,0.005893834,,0.04248912,,0.0207298,,0.005236169,,0.001177414,,0.0002355761,,0.03933981,,7.45871E-06,,0.001886939,,0.06410336,,1.770819E-23,,0.0007734498,,0.0001500602,,
233,0.003791228,,0.002871359,,0.004788152,,0.005890081,,0.04243165,,0.02069046,,0.005215948,,0.001172919,,0.0002358448,,0.03930291,,7.449404E-06,,0.001901235,,0.06396797,,1.770819E-23,,0.000767889,,0.0001499946,,
234,0.003791121,0.00378,0.002888846,0.00565,0.004758604,0.0302,0.005886668,0.02550693,0.04237919,0.1144229,0.0206528,0.05366027,0.005196322,0.01397469,0.001168528,0.00497831,0.0002360531,0.001278581,0.03926298,0.0344,7.441161E-06,1.76E-06,0.001914185,0.000687,0.06383981,0.115,1.770819E-23,2.203706E-16,0.0007631638,0.0004440335,0.0001499413,0.0001639285,
235,0.003791016,,0.002906713,,0.00472928,,0.005883695,,0.04233133,,0.02061601,,0.005177439,,0.001164238,,0.0002362006,,0.03922032,,7.435743E-06,,0.001925881,,0.06371851,,1.770819E-23,,0.000759215,,0.0001498917,,
236,0.003790915,,0.002924886,,0.004700271,,0.00588124,,0.04228768,,0.0205794,,0.005159403,,0.001160056,,0.0002362867,,0.03917515,,7.434907E-06,,0.001936407,,0.06360368,,1.770819E-23,,0.000756014,,0.0001498388,,
237,0.003790816,,0.002943295,,0.004671664,,0.00587937,,0.04224786,,0.02054244,,0.005142283,,0.001155993,,0.0002363108,,0.03912768,,7.440325E-06,,0.001945833,,0.06349498,,1.770819E-23,,0.000753561,,0.000149777,,
238,0.003790719,,0.002961868,,0.004643544,,0.005878132,,0.04221156,,0.02050466,,0.00512611,,0.001152067,,0.000236272,,0.03907808,,7.453485E-06,,0.001954225,,0.06339207,,1.770819E-23,,0.0007518824,,0.0001497023,,
239,0.003790624,,0.00298054,,0.004615991,,0.005877567,,0.04217852,,0.02046572,,0.005110885,,0.0011483,,0.0002361699,,0.0390265,,7.475581E-06,,0.00196164,,0.06329462,,1.770819E-23,,0.000751028,,0.0001496125,,
240,0.003790532,,0.00299925,,0.004589068,,0.005877699,,0.04214851,,0.02042533,,0.005096578,,0.001144718,,0.0002360039,,0.03897303,,7.507398E-06,,0.001968134,,0.06320232,,1.770819E-23,,0.0007510675,,0.0001495073,,
241,0.003800455,,0.002908765,,0.004892509,,0.005831937,,0.047611,,0.0197928,,0.005181521,,0.001266053,,0.0004373589,,0.03442375,,2.991407E-06,,0.002490846,,0.06337975,,4.94813E-24,,0.0009572878,,3.379334E-05,,
242,0.003800366,,0.002927609,,0.004857981,,0.005831491,,0.04751108,,0.01975857,,0.005169828,,0.001261084,,0.0004366198,,0.03448286,,2.997914E-06,,0.002491298,,0.06329008,,4.94813E-24,,0.0009518406,,3.379164E-05,,
243,0.003800278,,0.002946263,,0.0048244,,0.005830423,,0.0474242,,0.01972242,,0.005159608,,0.001256109,,0.0004358699,,0.03453666,,3.002279E-06,,0.002491837,,0.06320414,,4.94813E-24,,0.0009468074,,3.378416E-05,,
244,0.003800192,,0.002964652,,0.004791871,,0.005828589,,0.04734952,,0.01968452,,0.005150528,,0.00125119,,0.0004351039,,0.03458533,,3.005007E-06,,0.002492405,,0.06312164,,4.94813E-24,,0.0009422184,,3.377301E-05,,
245,0.003800107,,0.002982714,,0.004760476,,0.005825875,,0.04728638,,0.01964498,,0.005142309,,0.001246381,,0.0004343177,,0.03462906,,3.006381E-06,,0.002492959,,0.06304233,,4.94813E-24,,0.0009381245,,3.375951E-05,,
246,0.003800023,0.00379,0.003000383,0.00703,0.004730322,0.0285,0.005822192,0.01830916,0.04723421,0.09635344,0.0196039,0.05632986,0.005134717,0.01534053,0.001241724,0.003511276,0.0004335082,0.001882176,0.034668,0.0353,3.006561E-06,9.840001E-07,0.002493468,0.000601,0.06296603,0.107,4.94813E-24,1.478997E-16,0.0009346054,0.00185014,3.374431E-05,2.429599E-05,
247,0.00379994,,0.003017594,,0.004701503,,0.005817476,,0.04719253,,0.01956131,,0.005127554,,0.001237249,,0.0004326735,,0.0347023,,3.005654E-06,,0.002493906,,0.06289256,,4.94813E-24,,0.0009317723,,3.372765E-05,,
248,0.003799858,,0.003034267,,0.004674162,,0.005811687,,0.04716084,,0.01951728,,0.005120657,,0.001232981,,0.000431813,,0.03473211,,3.003746E-06,,0.002494255,,0.06282182,,4.94813E-24,,0.000929766,,3.370952E-05,,
249,0.003799777,,0.003050355,,0.004648363,,0.0058048,,0.04713874,,0.01947187,,0.005113889,,0.001228932,,0.0004309269,,0.03475755,,3.000923E-06,,0.002494503,,0.06275375,,4.94813E-24,,0.0009287521,,3.368972E-05,,
250,0.003799696,,0.003065837,,0.004624094,,0.00579681,,0.04712578,,0.01942514,,0.005107136,,0.001225108,,0.0004300168,,0.03477875,,2.997263E-06,,0.002494643,,0.06268831,,4.94813E-24,,0.0009289123,,3.366808E-05,,
251,0.003799616,,0.003080704,,0.004601336,,0.005787726,,0.04712152,,0.01937715,,0.005100301,,0.001221507,,0.000429085,,0.03479582,,2.99283E-06,,0.002494678,,0.06262544,,4.94813E-24,,0.0009304339,,3.36444E-05,,
252,0.003799537,,0.003094947,,0.004580059,,0.005777574,,0.04712555,,0.01932801,,0.005093306,,0.001218121,,0.000428135,,0.03480889,,2.987646E-06,,0.002494616,,0.06256512,,4.94813E-24,,0.000933498,,3.361862E-05,,
253,0.004800253,,0.003441297,,0.004937071,,0.004157897,,0.04122467,,0.02442366,,0.007663867,,0.001936482,,0.0003006219,,0.03705549,,2.823004E-06,,0.003302871,,0.07103544,,3.56987E-24,,0.0009779519,,0.001481196,,
254,0.004800096,,0.003453119,,0.00491027,,0.004153919,,0.04128135,,0.02431488,,0.007611776,,0.00192483,,0.0002999732,,0.03700421,,2.820893E-06,,0.003288127,,0.07076123,,3.56987E-24,,0.0009795397,,0.001469185,,
255,0.004799948,,0.003464366,,0.004885226,,0.004149952,,0.04132306,,0.02423073,,0.007560995,,0.001913489,,0.0002992561,,0.03695191,,2.819667E-06,,0.003274554,,0.07050668,,3.56987E-24,,0.0009810462,,0.001460342,,
256,0.004799807,,0.003475052,,0.004861855,,0.004145905,,0.04135134,,0.02416844,,0.007511356,,0.001902359,,0.0002984819,,0.03689888,,2.819003E-06,,0.003262048,,0.07027004,,3.56987E-24,,0.0009824727,,0.001453517,,
257,0.004799672,,0.003485191,,0.004840083,,0.004141696,,0.04136751,,0.02412568,,0.007462685,,0.00189136,,0.0002976604,,0.03684539,,2.8186E-06,,0.003250522,,0.07004947,,3.56987E-24,,0.0009838187,,0.00144806,,
258,0.004799543,0.00479,0.003494798,0.00734,0.004819818,0.0315,0.004137259,0.02901851,0.04137278,0.0709911,0.02410044,0.05304249,0.007414824,0.0261129,0.001880423,0.005809216,0.0002967999,0.000981763,0.03679163,0.033,2.818157E-06,7.7E-07,0.003239907,0.000643,0.0698432,0.11,3.56987E-24,1.234962E-16,0.0009850855,0.001404424,0.001443664,0.00223202,
259,0.004799419,,0.003503892,,0.004800995,,0.004132539,,0.0413682,,0.024091,,0.007367624,,0.001869497,,0.0002959077,,0.03673783,,2.817373E-06,,0.003230145,,0.06964954,,3.56987E-24,,0.0009862753,,0.001440238,,
260,0.0047993,,0.003512488,,0.004783554,,0.00412749,,0.04135471,,0.02409583,,0.007320955,,0.001858536,,0.0002949898,,0.03668416,,2.815954E-06,,0.003221189,,0.0694669,,3.56987E-24,,0.0009873904,,0.001437823,,
261,0.004799188,,0.003520605,,0.004767443,,0.00412208,,0.04133318,,0.02411359,,0.007274708,,0.001847506,,0.0002940513,,0.03663079,,2.813622E-06,,0.003213,,0.06929385,,3.56987E-24,,0.0009884307,,0.001436523,,
262,0.004799082,,0.00352826,,0.004752613,,0.004116286,,0.04130437,,0.02414308,,0.007228791,,0.00183638,,0.0002930964,,0.03657791,,2.810135E-06,,0.003205544,,0.06912915,,3.56987E-24,,0.0009893895,,0.001436453,,
263,0.004798982,,0.003535471,,0.004739011,,0.004110092,,0.041269,,0.02418322,,0.007183131,,0.001825136,,0.0002921285,,0.03652569,,2.805293E-06,,0.003198792,,0.06897167,,3.56987E-24,,0.0009902499,,0.001437705,,
264,0.00479889,,0.003542255,,0.004726591,,0.004103495,,0.0412277,,0.02423305,,0.007137675,,0.001813756,,0.0002911504,,0.03647429,,2.798948E-06,,0.003192716,,0.06882045,,3.56987E-24,,0.0009909795,,0.001440325,,
265,0.006008568,,0.00381381,,0.005205879,,0.003946564,,0.03642556,,0.02053453,,0.005770735,,0.001371668,,0.0002914215,,0.03931705,,3.365699E-06,,0.003937502,,0.07114498,,3.45386E-24,,0.0007521399,,0.0002268584,,
266,0.006008492,,0.00381803,,0.00518407,,0.00394049,,0.03643537,,0.02061201,,0.005763239,,0.001366656,,0.0002904707,,0.03918635,,3.361726E-06,,0.003914549,,0.07096525,,3.45386E-24,,0.0007573826,,0.0002285259,,
267,0.006008423,,0.003821899,,0.005163936,,0.003934118,,0.03643709,,0.02067805,,0.005760428,,0.001361796,,0.0002895302,,0.03906178,,3.358945E-06,,0.003893653,,0.07080603,,3.45386E-24,,0.0007621578,,0.0002297329,,
268,0.00600836,,0.003825434,,0.005145404,,0.00392734,,0.03643114,,0.02073417,,0.005761961,,0.001357067,,0.0002885956,,0.03894329,,3.356949E-06,,0.003874614,,0.07066441,,3.45386E-24,,0.0007664781,,0.0002306136,,
269,0.006008301,,0.003828649,,0.005128402,,0.003920089,,0.03641793,,0.02078171,,0.005767558,,0.001352442,,0.0002876633,,0.03883081,,3.355399E-06,,0.003857261,,0.07053804,,3.45386E-24,,0.0007703318,,0.0002312409,,
270,0.006008247,0.006,0.003831557,0.00553,0.005112877,0.025,0.003912335,0.02964466,0.03639791,0.1262488,0.0208218,0.03958522,0.005776972,0.01641686,0.001347899,0.005094514,0.0002867304,0.000785142,0.03872425,0.0358,3.353969E-06,1.61E-06,0.003841446,0.000764,0.07042505,0.112,3.45386E-24,9.22894E-17,0.0007736792,0.00102935,0.0002316488,9.662828E-05,
271,0.006008192,,0.00383417,,0.005098747,,0.003904078,,0.03637152,,0.02085545,,0.005789986,,0.001343416,,0.0002857944,,0.03862354,,3.352335E-06,,0.003827048,,0.07032383,,3.45386E-24,,0.0007764518,,0.0002318485,,
272,0.006008138,,0.003836502,,0.005085927,,0.003895337,,0.03633921,,0.02088352,,0.005806407,,0.001338971,,0.0002848534,,0.0385286,,3.350165E-06,,0.003813963,,0.07023311,,3.45386E-24,,0.0007785532,,0.0002318391,,
273,0.006008082,,0.003838564,,0.005074332,,0.003886149,,0.03630141,,0.02090674,,0.005826057,,0.001334549,,0.0002839059,,0.03843934,,3.347125E-06,,0.003802106,,0.07015184,,3.45386E-24,,0.000779863,,0.0002316146,,
274,0.006008023,,0.003840368,,0.005063883,,0.00387656,,0.03625854,,0.02092577,,0.005848771,,0.001330134,,0.0002829504,,0.03835566,,3.342902E-06,,0.003791406,,0.07007922,,3.45386E-24,,0.0007802419,,0.0002311683,,
275,0.00600796,,0.003841922,,0.005054505,,0.003866623,,0.03621101,,0.02094117,,0.005874393,,0.001325716,,0.0002819858,,0.03827748,,3.337215E-06,,0.0037818,,0.07001465,,3.45386E-24,,0.0007795368,,0.0002304946,,
276,0.006007892,,0.003843235,,0.005046118,,0.003856398,,0.03615923,,0.02095343,,0.00590277,,0.001321284,,0.0002810111,,0.0382047,,3.329843E-06,,0.003773237,,0.0699577,,3.45386E-24,,0.0007775881,,0.0002295892,,
277,0.006037804,,0.003658349,,0.005045107,,0.002763542,,0.02710806,,0.0170508,,0.004932486,,0.001087674,,0.0002055046,,0.03741946,,5.083456E-06,,0.002407581,,0.06778675,,2.45519E-24,,0.0006431372,,0.0003195626,,
278,0.006037743,,0.003659979,,0.005039263,,0.002759071,,0.02712809,,0.01710504,,0.004962242,,0.001087664,,0.0002049148,,0.03737611,,5.076349E-06,,0.002421578,,0.06777823,,2.45519E-24,,0.0006439887,,0.0003188835,,
279,0.006037682,,0.003661138,,0.005034551,,0.00275535,,0.0271357,,0.01715479,,0.004989908,,0.001088626,,0.0002043415,,0.03733591,,5.070555E-06,,0.002434216,,0.06776448,,2.45519E-24,,0.0006447138,,0.0003184566,,
280,0.006037619,,0.003661851,,0.005030895,,0.002752362,,0.02713258,,0.01720049,,0.005015733,,0.001090491,,0.0002037816,,0.0372987,,5.06603E-06,,0.002445663,,0.06774668,,2.45519E-24,,0.0006453078,,0.0003182109,,
281,0.006037558,,0.003662142,,0.005028218,,0.002750089,,0.0271202,,0.01724255,,0.005039932,,0.0010932,,0.000203232,,0.03726434,,5.062988E-06,,0.00245606,,0.06772587,,2.45519E-24,,0.000645762,,0.0003180993,,
282,0.006037497,0.00603,0.003662031,0.00686,0.005026451,0.0265,0.002748508,0.01388602,0.02709978,0.09753968,0.01728138,0.06145553,0.005062696,0.01218385,0.001096702,0.003519871,0.0002026901,0.000694694,0.03723272,0.0387,5.061816E-06,1.88E-06,0.002465521,0.000304,0.06770292,0.0901,2.45519E-24,1.0915E-16,0.0006460595,0.001113448,0.0003180892,0.0003272395,
283,0.006037438,,0.003661541,,0.005025529,,0.002747594,,0.02707238,,0.01731737,,0.005084185,,0.001100954,,0.0002021534,,0.03720373,,5.063016E-06,,0.002474142,,0.06767868,,2.45519E-24,,0.0006461747,,0.0003181533,,
284,0.006037382,,0.003660694,,0.005025389,,0.002747318,,0.02703892,,0.01735087,,0.005104544,,0.001105918,,0.0002016197,,0.03717729,,5.067133E-06,,0.002482003,,0.06765382,,2.45519E-24,,0.0006460734,,0.000318268,,
285,0.006037328,,0.003659513,,0.005025971,,0.002747648,,0.02700017,,0.01738222,,0.005123897,,0.001111557,,0.0002010871,,0.03715333,,5.074713E-06,,0.002489164,,0.06762896,,2.45519E-24,,0.0006457162,,0.0003184127,,
286,0.006037277,,0.00365802,,0.005027215,,0.002748549,,0.02695683,,0.01741172,,0.005142353,,0.001117842,,0.0002005537,,0.03713176,,5.086265E-06,,0.002495677,,0.06760453,,2.45519E-24,,0.0006450611,,0.0003185704,,
287,0.006037227,,0.003656236,,0.005029065,,0.002749983,,0.02690948,,0.01743965,,0.00516001,,0.001124741,,0.0002000183,,0.0371125,,5.102233E-06,,0.002501578,,0.06758083,,2.45519E-24,,0.0006440694,,0.0003187296,,
288,0.006037179,,0.003654184,,0.005031466,,0.002751913,,0.02685866,,0.01746625,,0.00517695,,0.001132228,,0.0001994796,,0.03709545,,5.122988E-06,,0.002506891,,0.06755799,,2.45519E-24,,0.0006427094,,0.0003188863,,
289,0.005617326,,0.004168969,,0.005765689,,0.003976314,,0.03376597,,0.01655647,,0.004425057,,0.0009685454,,0.0002780215,,0.03502742,,1.146219E-06,,0.002583281,,0.09555293,,3.59799E-24,,0.0004755068,,3.099985E-05,,
290,0.005617111,,0.004161302,,0.005750152,,0.003976827,,0.03365868,,0.01655995,,0.004443845,,0.0009749658,,0.0002774593,,0.03506383,,1.14878E-06,,0.00258755,,0.0946041,,3.59799E-24,,0.000476434,,3.1044E-05,,
291,0.005616921,,0.004153494,,0.005735344,,0.003977695,,0.03356964,,0.01655039,,0.004461272,,0.0009810679,,0.0002770346,,0.0350983,,1.150598E-06,,0.002591731,,0.09376063,,3.59799E-24,,0.0004771216,,3.106893E-05,,
292,0.005616749,,0.004145572,,0.005721231,,0.003979098,,0.03349665,,0.01652986,,0.004477449,,0.0009868972,,0.0002767371,,0.03513109,,1.151869E-06,,0.002595783,,0.09300709,,3.59799E-24,,0.0004776037,,3.107871E-05,,
293,0.005616591,,0.004137559,,0.005707779,,0.003981181,,0.03343777,,0.01650005,,0.004492493,,0.0009924924,,0.0002765585,,0.0351624,,1.152726E-06,,0.002599674,,0.09233064,,3.59799E-24,,0.0004779081,,3.107421E-05,,
294,0.005616446,0.00561,0.004129478,0.00437,0.00569495,0.0283,0.003984054,0.02611244,0.03339132,0.07426434,0.01646238,0.05995686,0.004506513,0.01923867,0.0009978866,0.002640641,0.0002764911,0.000972324,0.0351924,0.039,1.153267E-06,4.83E-07,0.002603377,0.000172,0.09172062,0.107,3.59799E-24,1.329618E-16,0.0004780542,0.0004776724,3.105442E-05,0.0001429358,
295,0.00561631,,0.004121346,,0.005682701,,0.003987791,,0.03335584,,0.016418,,0.004519615,,0.001003109,,0.0002765286,,0.03522122,,1.153571E-06,,0.002606871,,0.09116816,,3.59799E-24,,0.0004780523,,3.101705E-05,,
296,0.005616182,,0.00411318,,0.005670988,,0.003992444,,0.03333003,,0.01636789,,0.004531898,,0.001008183,,0.0002766652,,0.03524898,,1.153707E-06,,0.00261014,,0.09066601,,3.59799E-24,,0.0004779037,,3.095921E-05,,
297,0.005616058,,0.004104995,,0.005659763,,0.003998033,,0.03331273,,0.01631286,,0.004543453,,0.001013131,,0.0002768961,,0.03527575,,1.153738E-06,,0.002613174,,0.09020823,,3.59799E-24,,0.0004776015,,3.08777E-05,,
298,0.00561594,,0.004096802,,0.005648981,,0.004004559,,0.03330292,,0.01625361,,0.004554365,,0.00101797,,0.0002772167,,0.03530163,,1.153718E-06,,0.002615967,,0.08979,,3.59799E-24,,0.0004771323,,3.076939E-05,,
299,0.005615823,,0.004088613,,0.005638595,,0.004012004,,0.0332997,,0.0161907,,0.004564712,,0.001022717,,0.000277623,,0.03532666,,1.153688E-06,,0.002618522,,0.08940745,,3.59799E-24,,0.000476478,,3.063142E-05,,
300,0.005615709,,0.004080439,,0.005628562,,0.004020337,,0.03330227,,0.01612463,,0.004574562,,0.001027385,,0.0002781114,,0.03535089,,1.153669E-06,,0.002620846,,0.08905748,,3.59799E-24,,0.0004756182,,3.046129E-05,,
301,0.005595703,,0.003541514,,0.004389456,,0.004762296,,0.03941382,,0.02133908,,0.006362563,,0.00142635,,0.0003217795,,0.04122818,,2.178734E-06,,0.001004259,,0.04666354,,2.107521E-05,,0.0009868956,,0,,
302,0.005595817,,0.003538852,,0.004407509,,0.004932409,,0.03935863,,0.02119906,,0.006340159,,0.001428477,,0.0003222525,,0.04106861,,2.180876E-06,,0.001013745,,0.04722568,,3.276533E-05,,0.0009737814,,0,,
303,0.005595939,,0.003537059,,0.004426303,,0.005139463,,0.03932013,,0.02107685,,0.006313415,,0.001430016,,0.0003227412,,0.04091735,,2.1845E-06,,0.001022651,,0.0477303,,3.998584E-05,,0.0009629694,,0,,
304,0.005596051,,0.003535842,,0.004445496,,0.005377037,,0.03929623,,0.0209701,,0.006282988,,0.001431028,,0.0003232485,,0.04077443,,2.189087E-06,,0.001031028,,0.04818518,,4.502467E-05,,0.0009540559,,0,,
305,0.005596151,,0.003535048,,0.00446493,,0.005645614,,0.03928386,,0.02087663,,0.006249378,,0.001431562,,0.0003237759,,0.04063948,,2.194492E-06,,0.001038928,,0.04859687,,4.902318E-05,,0.0009467555,,0,,
306,0.005596241,0.00559,0.003534637,0.00421,0.004484576,0.031,0.005949243,0.0316799,0.03927927,0.1132609,0.02079447,0.04557053,0.006212975,0.02679249,0.001431662,0.00649323,0.0003243243,0.00090147,0.04051227,0.0436,2.200788E-06,7.92E-07,0.001046404,7.16E-05,0.04897084,0.0794,5.254856E-05,3.165053E-16,0.0009408767,0.001020941,0,,
307,0.005596322,,0.003534623,,0.004504462,,0.006293773,,0.03927831,,0.02072193,,0.006174099,,0.001431369,,0.0003248944,,0.04039267,,2.208156E-06,,0.001053504,,0.04931172,,5.584261E-05,,0.0009363031,,0,,
308,0.005596396,,0.00353503,,0.004524632,,0.006685859,,0.03927657,,0.02065755,,0.006133012,,0.001430721,,0.0003254867,,0.04028052,,2.216821E-06,,0.001060271,,0.04962339,,5.894806E-05,,0.000932981,,0,,
309,0.005596464,,0.003535867,,0.00454513,,0.007132408,,0.03926959,,0.02060007,,0.006089945,,0.001429752,,0.0003261018,,0.04017563,,2.227002E-06,,0.001066738,,0.04990909,,6.178423E-05,,0.000930907,,0,,
