EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/13/2022 12:06:43 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"catch (predicted)SDF landings","catch (observed) SDF landings","catch (predicted)SB 2-5 C","catch (observed) SB 2-5 C","catch (predicted)SB adult C","catch (observed) SB adult C","catch (predicted)AM adult C 1","catch (observed) AM adult C 1","catch (predicted)AM adult C 2","catch (observed) AM adult C 2","catch (predicted)AM adult C 3","catch (observed) AM adult C 3","catch (predicted)AM adult C 4","catch (observed) AM adult C 4","catch (predicted)AM adult C 5","catch (observed) AM adult C 5","catch (predicted)AM adult C 6","catch (observed) AM adult C 6","catch (predicted)BF adult C","catch (observed) BF adult C","catch (predicted)WF juv C","catch (observed) WF juv C","catch (predicted)WF adult C","catch (observed) WF adult C","catch (predicted)AH adult landings","catch (observed) AH adult landings","catch (predicted)AM juv C","catch (observed) AM juv C","catch (predicted)BF juv C","catch (observed) BF juv C","catch (predicted)AH juv landings","catch (observed) AH juv landings",
209,0.006475617,,0.007096379,,0.02932423,,0.02500746,,0.123026,,0.05513341,,0.0129424,,0.002445534,,0.0003749781,,0.02580146,,9.311437E-07,,0.001673497,,0.1443964,,0.000450422,,0.000272281,,0.001243426,,
210,0.006475281,0.00646,0.00707039,0.00429,0.02940872,0.0281,0.02497816,0.03411827,0.122978,0.08388108,0.05518401,0.06136388,0.01295186,0.02607004,0.002450694,0.003206342,0.0003742414,0.000693492,0.02593327,0.0244,9.317243E-07,1.45E-06,0.001669653,0.00238,0.1439149,0.103,0.0004500778,0.0003976945,0.0002733929,0.0002353059,0.001234402,0.001885243,
211,0.00647495,,0.007044797,,0.02949294,,0.02494901,,0.1229146,,0.05523174,,0.01295617,,0.002455906,,0.00037358,,0.02605724,,9.317434E-07,,0.001666255,,0.1434215,,0.0004498017,,0.0002742922,,0.001225917,,
212,0.006474623,,0.007019588,,0.02957667,,0.02492031,,0.1228385,,0.0552753,,0.0129554,,0.002461333,,0.0003729827,,0.02617373,,9.312123E-07,,0.001663245,,0.1429155,,0.0004495948,,0.0002750041,,0.001218136,,
213,0.006474299,,0.006994741,,0.02965967,,0.02489231,,0.1227518,,0.05531411,,0.01294957,,0.00246711,,0.0003724416,,0.02628309,,9.30138E-07,,0.001660577,,0.1423964,,0.0004494571,,0.0002755513,,0.001211224,,
214,0.006473981,,0.006970231,,0.02974176,,0.02486514,,0.1226562,,0.05534818,,0.01293863,,0.002473337,,0.0003719512,,0.02638567,,9.285245E-07,,0.00165821,,0.1418639,,0.0004493874,,0.0002759542,,0.001205338,,
215,0.006473668,,0.006946031,,0.02982273,,0.02483892,,0.122553,,0.05537791,,0.01292252,,0.002480091,,0.000371508,,0.02648179,,9.263709E-07,,0.00165612,,0.1413177,,0.0004493832,,0.0002762322,,0.001200621,,
216,0.006473362,,0.006922107,,0.02990241,,0.02481366,,0.1224435,,0.05540378,,0.0129012,,0.002487429,,0.0003711095,,0.02657175,,9.236653E-07,,0.001654288,,0.1407578,,0.0004494408,,0.0002764043,,0.001197197,,
217,0.003169058,,0.007993749,,0.03293439,,0.02690263,,0.1238739,,0.04869281,,0.009964231,,0.001770665,,0.0003990453,,0.03149995,,5.56199E-07,,0.001128889,,0.1610868,,0.000492513,,0.000198488,,0.0003257363,,
218,0.003168835,,0.007958572,,0.03295773,,0.02687971,,0.1237217,,0.04874826,,0.009980613,,0.001775631,,0.000398619,,0.03147061,,5.554032E-07,,0.001138417,,0.1600154,,0.0004924604,,0.0001992381,,0.0003255106,,
219,0.003168619,,0.007923212,,0.03297713,,0.02686071,,0.1235653,,0.04878196,,0.00999913,,0.00177963,,0.0003982292,,0.03143903,,5.548914E-07,,0.001147104,,0.1589665,,0.0004923792,,0.000199854,,0.0003253022,,
220,0.003168409,,0.007887651,,0.0329928,,0.02684486,,0.1234073,,0.04879779,,0.01001856,,0.001782875,,0.0003978848,,0.03140542,,5.546532E-07,,0.001155049,,0.1579419,,0.0004922891,,0.0002003329,,0.0003250882,,
221,0.003168204,,0.007851937,,0.033005,,0.02683154,,0.1232497,,0.04879886,,0.01003816,,0.001785464,,0.0003975943,,0.03136995,,5.547096E-07,,0.001162333,,0.1569432,,0.0004922122,,0.0002006689,,0.0003248353,,
222,0.003168005,0.00316,0.007816072,0.00507,0.033014,0.0293,0.0268203,0.03195978,0.123094,0.1077479,0.04878761,0.03736742,0.01005742,0.0145495,0.001787452,0.00479495,0.0003973662,0.000795513,0.03133283,0.0292,5.551053E-07,1.02E-06,0.001169028,0.0014,0.1559718,0.111,0.0004921707,0.0004499463,0.0002008536,0.0001951317,0.0003245033,0.000585211,
223,0.003167812,,0.00778007,,0.03302003,,0.02681073,,0.1229414,,0.04876601,,0.01007606,,0.001788868,,0.0003972077,,0.03129421,,5.559E-07,,0.001175193,,0.155029,,0.000492186,,0.0002008775,,0.0003240471,,
224,0.003167623,,0.007743957,,0.03302341,,0.02680257,,0.1227926,,0.04873563,,0.01009396,,0.001789719,,0.0003971255,,0.03125428,,5.571615E-07,,0.001180879,,0.1541159,,0.0004922765,,0.0002007321,,0.0003234193,,
225,0.003167439,,0.007707766,,0.03302439,,0.02679561,,0.1226481,,0.04869772,,0.01011112,,0.001789999,,0.0003971251,,0.03121322,,5.589591E-07,,0.001186129,,0.1532331,,0.000492457,,0.00020041,,0.0003225722,,
226,0.00316726,,0.007671543,,0.03302328,,0.02678972,,0.1225081,,0.04865334,,0.01012761,,0.001789696,,0.0003972113,,0.03117118,,5.613579E-07,,0.001190977,,0.1523813,,0.0004927381,,0.0001999058,,0.0003214597,,
227,0.003167085,,0.007635339,,0.03302036,,0.02678484,,0.1223723,,0.04860336,,0.01014358,,0.001788793,,0.0003973881,,0.03112832,,5.644151E-07,,0.001195449,,0.1515607,,0.000493126,,0.0001992168,,0.0003200397,,
228,0.003166914,,0.00759921,,0.03301591,,0.02678094,,0.1222406,,0.04854857,,0.01015919,,0.001787274,,0.0003976589,,0.03108481,,5.681776E-07,,0.001199565,,0.1507715,,0.0004936229,,0.0001983427,,0.0003182749,,
229,0.003787475,,0.008796219,,0.03080247,,0.02688687,,0.1315268,,0.06082341,,0.01458685,,0.002791337,,0.0004010048,,0.03422548,,2.408016E-06,,0.0006290756,,0.1569339,,0.000492412,,0.0003810305,,0.00046104,,
230,0.003787271,,0.008748086,,0.03082578,,0.02688406,,0.1313324,,0.06059114,,0.01455053,,0.002786406,,0.0004009059,,0.03408304,,2.418158E-06,,0.0006372228,,0.1559979,,0.0004927989,,0.0003763056,,0.0004583166,,
231,0.003787073,,0.00870169,,0.03084368,,0.02688234,,0.1311735,,0.06037963,,0.01451174,,0.002782313,,0.00040069,,0.03394169,,2.426847E-06,,0.0006448826,,0.1550858,,0.0004931487,,0.0003721392,,0.0004556124,,
232,0.003786881,,0.00865701,,0.03085648,,0.02688199,,0.1310424,,0.06018651,,0.01447108,,0.002778706,,0.0004003933,,0.0338015,,2.434592E-06,,0.0006520911,,0.1541965,,0.0004934577,,0.0003684648,,0.0004529346,,
233,0.003786694,,0.008613991,,0.03086445,,0.02688322,,0.1309332,,0.06000962,,0.01442896,,0.002775367,,0.0004000367,,0.03366254,,2.441952E-06,,0.0006588782,,0.1533289,,0.000493714,,0.0003652311,,0.0004502895,,
234,0.003786512,0.00378,0.00857258,0.00565,0.03086784,0.0302,0.0268862,0.02550693,0.1308412,0.1144229,0.05984715,0.05366027,0.01438564,0.01397469,0.002772158,0.00497831,0.0003996353,0.001278581,0.03352483,0.0344,2.449538E-06,1.76E-06,0.0006652696,0.000687,0.1524819,0.115,0.0004939021,0.0002162645,0.000362399,0.0002525234,0.0004476809,0.0004171101,
235,0.003786335,,0.008532719,,0.03086684,,0.02689104,,0.1307631,,0.05969752,,0.01434129,,0.002768999,,0.0003991992,,0.03338836,,2.458009E-06,,0.0006712865,,0.1516544,,0.0004940056,,0.0003599382,,0.0004451101,,
236,0.003786162,,0.00849434,,0.03086163,,0.02689781,,0.1306963,,0.05955933,,0.014296,,0.002765861,,0.0003987351,,0.0332531,,2.468027E-06,,0.0006769467,,0.1508454,,0.0004940093,,0.0003578248,,0.0004425766,,
237,0.003785994,,0.008457372,,0.03085237,,0.02690652,,0.1306389,,0.05943129,,0.01424982,,0.002762744,,0.000398247,,0.03311901,,2.480222E-06,,0.0006822653,,0.150054,,0.000493901,,0.0003560398,,0.0004400783,,
238,0.00378583,,0.00842174,,0.03083919,,0.02691718,,0.1305898,,0.05931221,,0.01420276,,0.00275967,,0.0003977371,,0.03298601,,2.495141E-06,,0.0006872555,,0.1492795,,0.0004936725,,0.0003545663,,0.0004376116,,
239,0.00378567,,0.008387367,,0.03082221,,0.02692979,,0.1305479,,0.05920096,,0.01415483,,0.002756681,,0.0003972061,,0.03285403,,2.513216E-06,,0.0006919289,,0.148521,,0.0004933193,,0.0003533883,,0.000435172,,
240,0.003785514,,0.008354175,,0.03080157,,0.02694435,,0.1305128,,0.05909651,,0.01410604,,0.002753814,,0.0003966543,,0.03272298,,2.534721E-06,,0.0006962965,,0.1477781,,0.0004928407,,0.0003524902,,0.0004327541,,
241,0.003795367,,0.008020693,,0.03301521,,0.02674321,,0.147499,,0.05728668,,0.01433042,,0.0030515,,0.0007346878,,0.02882919,,1.014408E-06,,0.0008838252,,0.1476678,,0.000137638,,0.0004481443,,9.73514E-05,,
242,0.003795219,,0.007992191,,0.03294175,,0.02674739,,0.1472758,,0.05721389,,0.01428649,,0.003044955,,0.0007332879,,0.02880536,,1.021082E-06,,0.0008865647,,0.1469404,,0.0001375961,,0.0004444245,,9.692429E-05,,
243,0.003795075,,0.007964272,,0.03286446,,0.02674843,,0.1471017,,0.05714004,,0.01424637,,0.003037992,,0.0007320194,,0.02877784,,1.026975E-06,,0.0008893233,,0.1462298,,0.0001375787,,0.0004408791,,9.651365E-05,,
244,0.003794935,,0.007936899,,0.03278366,,0.02674729,,0.1469704,,0.05706429,,0.01420979,,0.003030712,,0.0007308496,,0.02874689,,1.032187E-06,,0.0008920854,,0.1455359,,0.0001375794,,0.0004375425,,9.611763E-05,,
245,0.0037948,,0.007910025,,0.03269963,,0.02674463,,0.1468768,,0.05698602,,0.01417649,,0.003023177,,0.0007297553,,0.02871277,,1.036772E-06,,0.0008948372,,0.1448584,,0.0001375925,,0.0004344602,,9.573367E-05,,
246,0.003794668,0.00379,0.007883611,0.00703,0.03261258,0.0285,0.02674093,0.01830916,0.1468171,0.09635344,0.05690479,0.05632986,0.0141463,0.01534053,0.003015424,0.003511276,0.0007287204,0.001882176,0.02867571,0.0353,1.040766E-06,9.840001E-07,0.000897567,0.000601,0.1441973,0.107,0.0001376135,0.000145144,0.0004316831,0.001052181,9.535882E-05,6.182028E-05,
247,0.00379454,,0.007857618,,0.03252273,,0.02673649,,0.146788,,0.0568203,,0.01411905,,0.003007471,,0.0007277349,,0.0286359,,1.044197E-06,,0.0009002641,,0.1435525,,0.0001376387,,0.0004292616,,9.498987E-05,,
248,0.003794415,,0.007832012,,0.03243029,,0.02673151,,0.1467873,,0.05673247,,0.01409461,,0.002999324,,0.0007267932,,0.02859353,,1.047097E-06,,0.0009029199,,0.1429238,,0.0001376651,,0.0004272393,,9.462347E-05,,
249,0.003794294,,0.007806762,,0.03233544,,0.02672609,,0.1468127,,0.05664131,,0.01407284,,0.002990982,,0.0007258935,,0.02854876,,1.049499E-06,,0.0009055273,,0.1423112,,0.0001376906,,0.0004256507,,9.425639E-05,,
250,0.003794175,,0.007781839,,0.03223835,,0.02672027,,0.1468627,,0.05654695,,0.0140536,,0.002982438,,0.0007250364,,0.02850173,,1.051434E-06,,0.0009080819,,0.1417145,,0.0001377139,,0.0004245176,,9.388546E-05,,
251,0.00379406,,0.007757222,,0.03213918,,0.02671403,,0.1469359,,0.05644957,,0.01403675,,0.002973684,,0.0007242244,,0.02845258,,1.05293E-06,,0.0009105818,,0.1411337,,0.0001377345,,0.0004238487,,9.350782E-05,,
252,0.003793948,,0.007732892,,0.03203809,,0.02670729,,0.1470311,,0.05634937,,0.01402215,,0.002964716,,0.0007234606,,0.02840142,,1.054001E-06,,0.0009130281,,0.1405687,,0.0001377523,,0.0004236386,,9.312093E-05,,
253,0.004793655,,0.008533682,,0.03458519,,0.01925001,,0.1286829,,0.07126492,,0.02110947,,0.004711406,,0.0005085891,,0.03016798,,9.985008E-07,,0.0012121,,0.1591259,,9.939899E-05,,0.00044214,,0.004088706,,
254,0.004793451,,0.008500609,,0.03441211,,0.01926136,,0.1289116,,0.07101668,,0.02098368,,0.004681909,,0.0005080694,,0.03005946,,1.000201E-06,,0.001209869,,0.1579885,,9.941804E-05,,0.000441153,,0.004029175,,
255,0.004793253,,0.008467756,,0.03423555,,0.01927266,,0.1290931,,0.07084314,,0.02086699,,0.004653872,,0.0005074402,,0.0299497,,1.002113E-06,,0.001207979,,0.1568586,,9.943707E-05,,0.0004400952,,0.003971459,,
256,0.004793059,,0.008435046,,0.0340559,,0.01928356,,0.1292394,,0.07073195,,0.02075743,,0.004627207,,0.0005067228,,0.02983874,,1.004141E-06,,0.001206392,,0.1557345,,9.945146E-05,,0.0004389759,,0.003915769,,
257,0.004792869,,0.008402427,,0.03387349,,0.0192938,,0.1293593,,0.07067357,,0.02065331,,0.004601827,,0.0005059338,,0.02972664,,1.00618E-06,,0.001205077,,0.1546151,,9.94551E-05,,0.0004378058,,0.003862495,,
258,0.004792683,0.00479,0.008369859,0.00734,0.03368855,0.0315,0.01930326,0.02901851,0.1294595,0.0709911,0.07066049,0.05304249,0.02055318,0.0261129,0.004577652,0.005809216,0.0005050867,0.000981763,0.02961343,0.033,1.00812E-06,7.7E-07,0.001204006,0.000643,0.1534991,0.11,9.944125E-05,0.0001211952,0.0004365953,0.0007987009,0.003812168,0.005679295,
259,0.004792502,,0.008337314,,0.03350126,,0.01931186,,0.1295445,,0.07068679,,0.02045583,,0.00455461,,0.0005041921,,0.02949915,,1.009843E-06,,0.001203155,,0.1523855,,9.940327E-05,,0.0004353518,,0.003765415,,
260,0.004792326,,0.008304774,,0.03331178,,0.01931962,,0.1296178,,0.07074771,,0.02036028,,0.004532629,,0.0005032585,,0.02938385,,1.011236E-06,,0.001202506,,0.1512738,,9.933531E-05,,0.0004340785,,0.003722908,,
261,0.004792154,,0.008272223,,0.03312021,,0.01932656,,0.1296817,,0.07083946,,0.02026572,,0.00451164,,0.0005022929,,0.02926758,,1.012196E-06,,0.00120204,,0.1501633,,9.923271E-05,,0.0004327729,,0.003685322,,
262,0.004791987,,0.008239659,,0.03292663,,0.01933276,,0.1297377,,0.07095898,,0.02017152,,0.004491576,,0.0005013013,,0.02915038,,1.012632E-06,,0.001201744,,0.1490538,,9.909228E-05,,0.0004314272,,0.003653297,,
263,0.004791826,,0.008207081,,0.0327311,,0.01933832,,0.1297867,,0.07110373,,0.02007717,,0.004472368,,0.0005002884,,0.02903234,,1.012475E-06,,0.001201605,,0.1479452,,9.891239E-05,,0.0004300275,,0.003627411,,
264,0.00479167,,0.008174492,,0.03253365,,0.01934335,,0.1298291,,0.07127166,,0.0199823,,0.004453953,,0.0004992585,,0.02891352,,1.011679E-06,,0.001201612,,0.1468375,,9.869265E-05,,0.0004285555,,0.003608153,,
265,0.006000167,,0.00875002,,0.03571464,,0.01863397,,0.1148703,,0.06040567,,0.01618195,,0.003376357,,0.0005004086,,0.03108069,,1.218192E-06,,0.00148463,,0.1509834,,9.531606E-05,,0.000323837,,0.0005647436,,
266,0.006000012,,0.008709475,,0.03541983,,0.01863339,,0.1150661,,0.06063888,,0.01618483,,0.003372397,,0.0004995163,,0.03088991,,1.218296E-06,,0.001478532,,0.1497819,,9.518075E-05,,0.0003246573,,0.0005670963,,
267,0.005999865,,0.008669078,,0.03512669,,0.01863049,,0.1152392,,0.06083776,,0.01619773,,0.00336894,,0.0004986919,,0.03070324,,1.218775E-06,,0.001473052,,0.1486324,,9.507334E-05,,0.0003252543,,0.000569441,,
268,0.005999727,,0.008628932,,0.03483559,,0.01862565,,0.1153921,,0.06101086,,0.01621948,,0.003365745,,0.0004979274,,0.03052069,,1.219513E-06,,0.001468133,,0.1475375,,9.499118E-05,,0.000325623,,0.000571705,,
269,0.005999597,,0.008589116,,0.03454693,,0.01861914,,0.115527,,0.06116466,,0.01624924,,0.003362616,,0.0004972154,,0.03034228,,1.220396E-06,,0.001463725,,0.1464994,,9.493384E-05,,0.0003257483,,0.0005737788,,
270,0.005999474,0.006,0.008549732,0.00553,0.03426108,0.025,0.01861116,0.02964466,0.1156463,0.1262488,0.06130402,0.03958522,0.0162864,0.01641686,0.003359385,0.005094514,0.0004965497,0.000785142,0.030168,0.0358,1.221298E-06,1.61E-06,0.001459786,0.000764,0.1455199,0.112,9.490213E-05,9.056983E-05,0.0003256096,0.0005853951,0.0005755245,0.0002458672,
271,0.00599936,,0.008510874,,0.03397841,,0.01860187,,0.1157521,,0.06143256,,0.01633052,,0.003355917,,0.0004959253,,0.02999786,,1.222087E-06,,0.001456283,,0.1446004,,9.48973E-05,,0.0003251852,,0.0005767829,,
272,0.005999252,,0.008472639,,0.03369927,,0.0185914,,0.1158462,,0.06155295,,0.01638128,,0.003352105,,0.0004953376,,0.02983186,,1.222628E-06,,0.001453188,,0.143742,,9.492057E-05,,0.0003244572,,0.0005773827,,
273,0.005999149,,0.008435118,,0.03342401,,0.01857985,,0.1159305,,0.06166711,,0.01643841,,0.003347864,,0.0004947828,,0.02966998,,1.222793E-06,,0.00145048,,0.1429452,,9.497273E-05,,0.0003234121,,0.0005771487,,
274,0.005999052,,0.008398395,,0.03315299,,0.01856732,,0.1160066,,0.06177639,,0.01650174,,0.003343129,,0.0004942576,,0.02951221,,1.222465E-06,,0.00144814,,0.1422102,,9.505402E-05,,0.0003220429,,0.0005759096,,
275,0.005998958,,0.00836255,,0.03288654,,0.01855386,,0.116076,,0.06188169,,0.0165711,,0.00333785,,0.0004937588,,0.0293585,,1.221549E-06,,0.001446151,,0.1415368,,9.516409E-05,,0.0003203493,,0.0005735052,,
276,0.005998868,,0.008327657,,0.03262496,,0.01853949,,0.1161401,,0.06198363,,0.01664639,,0.003331989,,0.000493284,,0.02920882,,1.219978E-06,,0.001444501,,0.1409245,,9.53023E-05,,0.0003183371,,0.0005697915,,
277,0.006028738,,0.007892368,,0.03241117,,0.01331243,,0.08723257,,0.05049819,,0.01390434,,0.002747204,,0.0003617014,,0.02851781,,1.864109E-06,,0.0009227268,,0.136105,,6.782648E-05,,0.000262291,,0.0007899805,,
278,0.006028669,,0.007862676,,0.0321654,,0.01331757,,0.08744678,,0.05071672,,0.01398089,,0.002751054,,0.0003616444,,0.02839531,,1.863231E-06,,0.0009291533,,0.1356846,,6.789308E-05,,0.0002616628,,0.0007843318,,
279,0.006028604,,0.007833047,,0.03192766,,0.01332514,,0.087613,,0.0509214,,0.01405111,,0.00275676,,0.0003616308,,0.02827645,,1.86297E-06,,0.0009350813,,0.1352888,,6.794986E-05,,0.0002610048,,0.0007787662,,
280,0.006028543,,0.007803457,,0.03169763,,0.01333439,,0.08774041,,0.05111421,,0.01411654,,0.002764062,,0.000361645,,0.02816106,,1.863358E-06,,0.0009405692,,0.1349146,,6.800091E-05,,0.0002603059,,0.0007733339,,
281,0.006028486,,0.007773899,,0.03147498,,0.0133448,,0.08783589,,0.05129702,,0.01417836,,0.002772772,,0.0003616733,,0.02804898,,1.864515E-06,,0.0009456674,,0.1345588,,6.805045E-05,,0.0002595525,,0.0007680923,,
282,0.006028432,0.00603,0.00774437,0.00686,0.03125941,0.0265,0.01335599,0.01388602,0.08790466,0.09753968,0.05147164,0.06145553,0.01423743,0.01218385,0.002782754,0.003519871,0.0003617036,0.000694694,0.02794006,0.0387,1.86662E-06,1.88E-06,0.0009504192,0.000304,0.1342186,0.0901,6.810252E-05,0.0001071162,0.0002587302,0.0006332215,0.0007630988,0.0008326492,
283,0.006028381,,0.007714842,,0.03105065,,0.01336768,,0.08795074,,0.05163972,,0.01429442,,0.002793909,,0.0003617258,,0.02783421,,1.869884E-06,,0.0009548616,,0.1338914,,6.816084E-05,,0.0002578267,,0.0007584089,,
284,0.006028333,,0.007685287,,0.03084845,,0.01337967,,0.08797722,,0.05180275,,0.01434979,,0.002806169,,0.0003617309,,0.02773132,,1.874531E-06,,0.0009590262,,0.1335749,,6.822852E-05,,0.0002568336,,0.0007540755,,
285,0.006028289,,0.00765568,,0.03065259,,0.0133918,,0.08798651,,0.05196209,,0.01440388,,0.002819485,,0.0003617116,,0.02763129,,1.880777E-06,,0.0009629392,,0.1332673,,6.830789E-05,,0.0002557471,,0.0007501471,,
286,0.006028247,,0.00762599,,0.03046285,,0.013404,,0.08798048,,0.05211893,,0.01445691,,0.002833822,,0.0003616613,,0.02753405,,1.888814E-06,,0.0009666223,,0.1329667,,6.840047E-05,,0.0002545698,,0.0007466667,,
287,0.006028208,,0.007596189,,0.03027902,,0.0134162,,0.08796056,,0.05227434,,0.01450901,,0.00284916,,0.0003615746,,0.0274395,,1.898806E-06,,0.0009700921,,0.1326718,,6.85069E-05,,0.0002533096,,0.0007436701,,
288,0.006028172,,0.007566248,,0.03010091,,0.01342837,,0.08792767,,0.05242934,,0.01456026,,0.002865486,,0.0003614466,,0.02734759,,1.910881E-06,,0.000973361,,0.1323816,,6.862712E-05,,0.0002519801,,0.0007411857,,
289,0.005608749,,0.008601025,,0.03427947,,0.01940828,,0.1107143,,0.04976388,,0.01244975,,0.002448583,,0.0005049635,,0.02574607,,4.285904E-07,,0.001004269,,0.186925,,0.0001007158,,0.0001858464,,7.182514E-05,,
290,0.005608543,,0.00855241,,0.0339527,,0.01941679,,0.110544,,0.04983929,,0.01250727,,0.002462042,,0.000505194,,0.02569362,,4.306597E-07,,0.001007195,,0.1845989,,0.0001008385,,0.0001856242,,7.17968E-05,,
291,0.005608351,,0.008502143,,0.0336246,,0.01942674,,0.1104304,,0.04987853,,0.01256164,,0.002474759,,0.0005056793,,0.02563767,,4.324821E-07,,0.001010117,,0.1823847,,0.0001009444,,0.0001853073,,7.179507E-05,,
292,0.005608174,,0.008450501,,0.03329611,,0.01943814,,0.1103595,,0.04988944,,0.01261337,,0.002486994,,0.0005063827,,0.02557874,,4.341098E-07,,0.001013028,,0.1802822,,0.0001010385,,0.0001849101,,7.180754E-05,,
293,0.005608008,,0.008397754,,0.03296813,,0.01945097,,0.1103209,,0.04987769,,0.01266301,,0.002498936,,0.0005072757,,0.02551729,,4.355807E-07,,0.00101592,,0.1782911,,0.0001011255,,0.0001844425,,7.181601E-05,,
294,0.005607854,0.00561,0.008344157,0.00437,0.03264149,0.0283,0.01946519,0.02611244,0.1103067,0.07426434,0.0498474,0.05995686,0.01271105,0.01923867,0.002510718,0.002640641,0.0005083362,0.000972324,0.02545375,0.039,4.369262E-07,4.83E-07,0.001018785,0.000172,0.1764109,0.107,0.0001012101,0.0001304844,0.0001839112,0.000271654,7.17978E-05,0.0003636949,
295,0.005607711,,0.008289943,,0.03231695,,0.01948074,,0.110311,,0.04980158,,0.01275797,,0.002522438,,0.000509547,,0.02538848,,4.381748E-07,,0.001021619,,0.1746407,,0.0001012962,,0.0001833206,,7.172684E-05,,
296,0.005607577,,0.008235361,,0.03199526,,0.01949754,,0.1103293,,0.04974243,,0.0128042,,0.002534157,,0.0005108947,,0.02532182,,4.393535E-07,,0.001024418,,0.1729794,,0.0001013875,,0.0001826742,,7.157504E-05,,
297,0.005607451,,0.00818062,,0.03167708,,0.01951553,,0.1103584,,0.04967154,,0.01285012,,0.002545917,,0.0005123692,,0.02525404,,4.404867E-07,,0.00102718,,0.1714256,,0.0001014869,,0.0001819758,,7.131355E-05,,
298,0.005607332,,0.00812591,,0.03136303,,0.01953466,,0.1103959,,0.04959005,,0.01289607,,0.002557738,,0.0005139626,,0.02518538,,4.415956E-07,,0.001029905,,0.1699777,,0.0001015967,,0.0001812305,,7.091388E-05,,
299,0.005607219,,0.008071407,,0.03105369,,0.01955486,,0.1104401,,0.04949879,,0.01294237,,0.002569625,,0.0005156693,,0.02511603,,4.426956E-07,,0.001032595,,0.1686336,,0.0001017185,,0.0001804443,,7.034902E-05,,
300,0.005607112,,0.008017279,,0.03074956,,0.01957606,,0.11049,,0.04939817,,0.01298928,,0.002581578,,0.000517485,,0.02504615,,4.43794E-07,,0.001035254,,0.1673912,,0.0001018535,,0.000179625,,6.95942E-05,,
301,0.005587171,,0.006928792,,0.02378585,,0.02265355,,0.1308157,,0.06551798,,0.01809344,,0.00358491,,0.0005997269,,0.02911809,,8.40345E-07,,0.0003974183,,0.08740845,,0.0001193324,,0.0003718878,,0,,
302,0.005587326,,0.006895104,,0.02370942,,0.02266819,,0.1306795,,0.06524079,,0.01806054,,0.003591507,,0.0006015024,,0.02892172,,8.426063E-07,,0.0004018792,,0.08828911,,0.0001194807,,0.0003660685,,0,,
303,0.005587476,,0.00686363,,0.02364299,,0.02268248,,0.1305891,,0.06501586,,0.01801904,,0.003597122,,0.0006032269,,0.0287363,,8.449836E-07,,0.0004060686,,0.08914901,,0.0001196252,,0.00036115,,0,,
304,0.005587621,,0.006834242,,0.02358587,,0.02269702,,0.1305364,,0.0648309,,0.01797072,,0.003601997,,0.0006049286,,0.02856123,,8.475177E-07,,0.0004100143,,0.0899841,,0.0001197617,,0.0003570252,,0,,
305,0.00558776,,0.006806808,,0.02353738,,0.0227123,,0.1305149,,0.06467649,,0.01791679,,0.003606354,,0.0006066291,,0.02839591,,8.502846E-07,,0.0004137401,,0.0907907,,0.0001198844,,0.0003536109,,0,,
306,0.005587895,0.00559,0.006781189,0.00421,0.02349683,0.031,0.02272865,0.0316799,0.1305196,0.1132609,0.06454545,0.04557053,0.01785803,0.02679249,0.003610386,0.00649323,0.000608345,0.00090147,0.02823975,0.0436,8.533868E-07,7.92E-07,0.0004172661,7.16E-05,0.09156541,0.0794,0.0001199861,0.0003106081,0.0003508424,0.0005806125,0,,
307,0.005588026,,0.006757243,,0.02346351,,0.02274629,,0.1305465,,0.06443231,,0.01779491,,0.003614266,,0.0006100892,,0.02809219,,8.569448E-07,,0.0004206088,,0.0923053,,0.0001200601,,0.0003486677,,0,,
308,0.005588153,,0.006734828,,0.02343667,,0.02276534,,0.1305923,,0.06433289,,0.01772774,,0.003618143,,0.000611871,,0.02795268,,8.610853E-07,,0.0004237821,,0.09300788,,0.0001201,,0.0003470426,,0,,
309,0.005588276,,0.006713799,,0.02341561,,0.02278585,,0.1306546,,0.06424405,,0.01765667,,0.003622142,,0.0006136974,,0.02782074,,8.659317E-07,,0.0004267966,,0.09367109,,0.0001201009,,0.0003459272,,0,,
310,0.005588397,,0.006694016,,0.0233996,,0.0228078,,0.1307313,,0.0641634,,0.01758176,,0.003626373,,0.000615573,,0.02769591,,8.715942E-07,,0.0004296611,,0.0942933,,0.0001200594,,0.000345283,,0,,
311,0.005588516,,0.006675341,,0.02338794,,0.02283113,,0.130821,,0.06408917,,0.01750303,,0.003630932,,0.0006175009,,0.02757777,,8.781627E-07,,0.0004323819,,0.09487335,,0.0001199735,,0.0003450714,,0,,
312,0.005588634,,0.006657643,,0.02337996,,0.02285578,,0.1309224,,0.06402005,,0.0174204,,0.003635902,,0.0006194831,,0.02746596,,8.857018E-07,,0.0004349639,,0.09541045,,0.0001198429,,0.0003452532,,0,,
313,0.009767847,,0.008158679,,0.0241201,,0.0176983,,0.1068678,,0.06042583,,0.01707812,,0.003486866,,0.0004978733,,0.02347488,,7.974676E-07,,0.0002244851,,0.1039348,,9.192778E-05,,0.0004498757,,0.0005484745,,
