EwEVersion,"6.6.5.17207 (compiled 12/14/2020)"
Date,"2/9/2022 12:28:06 PM"
ModelName,"NWACS AM 7ages updateF"
EcosimScenario,"sim3.5_ts1_fit28v_i7_PreySwitch1 vulcap"
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Timestep,"biomass (predicted) SB juv comp YOY","biomass (observed) SB juv comp YOY","biomass (predicted) SB 2-5 MRIP CPUE","biomass (observed) SB 2-5 MRIP CPUE","biomass (predicted) SB 2-5 CT LISTS","biomass (observed) SB 2-5 CT LISTS","biomass (predicted) SB adult MRIP CPUE","biomass (observed) SB adult MRIP CPUE","biomass (predicted) SB adult CT LISTS","biomass (observed) SB adult CT LISTS","biomass (predicted) AM juv jai","biomass (observed) AM juv jai","biomass (predicted) AM adult nad 1","biomass (observed) AM adult nad 1","biomass (predicted) AM adult nad 2","biomass (observed) AM adult nad 2","biomass (predicted) AM adult nad 3","biomass (observed) AM adult nad 3","biomass (predicted) AM adult nad 4","biomass (observed) AM adult nad 4","biomass (predicted) AM adult nad 5","biomass (observed) AM adult nad 5","biomass (predicted) AM adult nad 6+","biomass (observed) AM adult nad 6+","biomass (predicted) AM adult mad 1","biomass (observed) AM adult mad 1","biomass (predicted) AM adult mad 2","biomass (observed) AM adult mad 2","biomass (predicted) AM adult mad 3","biomass (observed) AM adult mad 3","biomass (predicted) AM adult mad 4","biomass (observed) AM adult mad 4","biomass (predicted) AM adult mad 5","biomass (observed) AM adult mad 5","biomass (predicted) SDF biomass","biomass (observed) SDF biomass","biomass (predicted) BF juv comp YOY","biomass (observed) BF juv comp YOY","biomass (predicted) BF adult MRIP CPUE","biomass (observed) BF adult MRIP CPUE","biomass (predicted) BF adult NC PSIGNS","biomass (observed) BF adult NC PSIGNS","biomass (predicted) WF juv comp yoy","biomass (observed) WF juv comp yoy","biomass (predicted) WF adult MRIP","biomass (observed) WF adult MRIP","biomass (predicted) WF adult DE trawl","biomass (observed) WF adult DE trawl","biomass (predicted) AH adult NEFSC-A","biomass (observed) AH adult NEFSC-A","biomass (predicted) AH adult NEFSC-B","biomass (observed) AH adult NEFSC-B",
130,0.008631088,,0.04717561,,0.04717561,,0.03516938,,0.03516938,,1E-20,,0.1717594,,0.1954065,,0.08480634,,0.03130485,,0.0133684,,0.01308146,,0.1717594,,0.1954065,,0.08480634,,0.03130485,,0.0133684,,0.2375773,,0.002893466,,0.08220077,,0.08220077,,0.001575711,,0.01793692,,0.01793692,,0.2577238,,0.2577238,,
131,0.008527257,,0.04697466,,0.04697466,,0.03513386,,0.03513386,,1E-20,,0.1720812,,0.1954087,,0.08419243,,0.03107202,,0.01334047,,0.01307453,,0.1720812,,0.1954087,,0.08419243,,0.03107202,,0.01334047,,0.2366348,,0.002917389,,0.0830848,,0.0830848,,0.001573379,,0.01792558,,0.01792558,,0.2569897,,0.2569897,,
132,0.008422728,,0.046769,,0.046769,,0.03510049,,0.03510049,,1E-20,,0.1724251,,0.195507,,0.08359034,,0.03081651,,0.01330903,,0.01307102,,0.1724251,,0.195507,,0.08359034,,0.03081651,,0.01330903,,0.2356928,,0.002938412,,0.08395437,,0.08395437,,0.00157114,,0.01791136,,0.01791136,,0.2563095,,0.2563095,,
133,0.008319285,,0.04655838,,0.04655838,,0.03516176,,0.03516176,,1E-20,,0.1728091,,0.1962577,,0.08352035,,0.03072024,,0.01332073,,0.01306613,,0.1728091,,0.1962577,,0.08352035,,0.03072024,,0.01332073,,0.2344055,,0.00290749,,0.08460061,,0.08460061,,0.001566323,,0.01779501,,0.01779501,,0.2562728,,0.2562728,,
134,0.008217954,,0.04634055,,0.04634055,,0.03520446,,0.03520446,,1E-20,,0.1731331,,0.1969725,,0.08349624,,0.03063165,,0.01333565,,0.01305929,,0.1731331,,0.1969725,,0.08349624,,0.03063165,,0.01333565,,0.2331225,,0.002880771,,0.08522159,,0.08522159,,0.001562268,,0.01768658,,0.01768658,,0.2561994,,0.2561994,,
135,0.008117718,,0.04611737,,0.04611737,,0.03524696,,0.03524696,,1E-20,,0.1733779,,0.1976565,,0.08351468,,0.03054864,,0.01335079,,0.01305134,,0.1733779,,0.1976565,,0.08351468,,0.03054864,,0.01335079,,0.2318436,,0.002857827,,0.08581819,,0.08581819,,0.001558742,,0.01758526,,0.01758526,,0.2561083,,0.2561083,,
136,0.008018598,,0.04588948,,0.04588948,,0.03528908,,0.03528908,,1E-20,,0.1735293,,0.1983123,,0.08357265,,0.03046966,,0.01336368,,0.01304323,,0.1735293,,0.1983123,,0.08357265,,0.03046966,,0.01336368,,0.2305688,,0.002838284,,0.08639123,,0.08639123,,0.001555571,,0.01749033,,0.01749033,,0.256005,,0.256005,,
137,0.007920624,,0.04565749,,0.04565749,,0.03533062,,0.03533062,,1E-20,,0.1735763,,0.1989415,,0.08366791,,0.03039362,,0.01337221,,0.01303566,,0.1735763,,0.1989415,,0.08366791,,0.03039362,,0.01337221,,0.2292981,,0.002821886,,0.0869413,,0.0869413,,0.001552617,,0.0174012,,0.0174012,,0.2558941,,0.2558941,,
138,0.007823836,0.007595631,0.04542196,0.07989076,0.04542196,0.07016557,0.03537144,0.06280742,0.03537144,0.03982973,1E-20,1.17033E-19,0.1735106,,0.1995448,0.08549227,0.08379865,0.214258,0.03031993,0.03427481,0.01337465,,0.01302909,,0.1735106,,0.1995448,,0.08379865,,0.03031993,,0.01337465,,0.2280315,0.3649563,0.002808555,0.00236519,0.0874689,0.07944714,0.0874689,,0.001549762,0.003055334,0.01731735,0.04860778,0.01731735,0.06930051,0.2557795,0.4602652,0.2557795,,
139,0.007728285,,0.04518344,,0.04518344,,0.03541139,,0.03541139,,1E-20,,0.173327,,0.2001219,,0.08396324,,0.0302484,,0.01336966,,0.01302374,,0.173327,,0.2001219,,0.08396324,,0.0302484,,0.01336966,,0.226769,,0.002798427,,0.08797432,,0.08797432,,0.001546906,,0.0172384,,0.0172384,,0.2556616,,0.2556616,,
140,0.007634025,,0.04494241,,0.04494241,,0.03545035,,0.03545035,,1E-20,,0.1730229,,0.2006719,,0.08416009,,0.03017913,,0.01335622,,0.01301965,,0.1730229,,0.2006719,,0.08416009,,0.03017913,,0.01335622,,0.2255106,,0.002791878,,0.08845774,,0.08845774,,0.001543953,,0.01716402,,0.01716402,,0.2555432,,0.2555432,,
141,0.007541114,,0.04469931,,0.04469931,,0.03548821,,0.03548821,,1E-20,,0.172598,,0.2011936,,0.08438751,,0.03011229,,0.01333385,,0.01301673,,0.172598,,0.2011936,,0.08438751,,0.03011229,,0.01333385,,0.2242562,,0.002789522,,0.08891922,,0.08891922,,0.001540819,,0.01709395,,0.01709395,,0.2554268,,0.2554268,,
142,0.007449614,,0.04445457,,0.04445457,,0.03552485,,0.03552485,,1E-20,,0.1720538,,0.2016852,,0.08464365,,0.0300483,,0.01330228,,0.01301478,,0.1720538,,0.2016852,,0.08464365,,0.0300483,,0.01330228,,0.2230058,,0.002792189,,0.08935875,,0.08935875,,0.001537422,,0.017028,,0.017028,,0.2553143,,0.2553143,,
143,0.007359583,,0.04420859,,0.04420859,,0.03556018,,0.03556018,,1E-20,,0.1713937,,0.2021449,,0.08492645,,0.02998796,,0.01326119,,0.01301354,,0.1713937,,0.2021449,,0.08492645,,0.02998796,,0.01326119,,0.2217594,,0.0028009,,0.08977624,,0.08977624,,0.001533688,,0.01696603,,0.01696603,,0.2552071,,0.2552071,,
144,0.007271075,,0.04396173,,0.04396173,,0.0355941,,0.0355941,,1E-20,,0.1706226,,0.2025709,,0.08523364,,0.02993217,,0.01321052,,0.01301271,,0.1706226,,0.2025709,,0.08523364,,0.02993217,,0.01321052,,0.220517,,0.002816819,,0.09017163,,0.09017163,,0.001529546,,0.01690792,,0.01690792,,0.2551062,,0.2551062,,
145,0.007185699,,0.0436638,,0.0436638,,0.03552674,,0.03552674,,1E-20,,0.1697238,,0.2020702,,0.0853873,,0.02990962,,0.01317647,,0.0130091,,0.1697238,,0.2020702,,0.0853873,,0.02990962,,0.01317647,,0.2199973,,0.002833076,,0.08998062,,0.08998062,,0.001522228,,0.01676405,,0.01676405,,0.2548673,,0.2548673,,
146,0.00710466,,0.04336605,,0.04336605,,0.03548498,,0.03548498,,1E-20,,0.1688749,,0.2015006,,0.08550424,,0.02989566,,0.01314583,,0.0130066,,0.1688749,,0.2015006,,0.08550424,,0.02989566,,0.01314583,,0.2194785,,0.002848836,,0.08979517,,0.08979517,,0.001517056,,0.01663171,,0.01663171,,0.2546552,,0.2546552,,
147,0.007026735,,0.04306997,,0.04306997,,0.03544438,,0.03544438,,1E-20,,0.1680874,,0.200867,,0.08558837,,0.02989035,,0.01311771,,0.01300468,,0.1680874,,0.200867,,0.08558837,,0.02989035,,0.01311771,,0.2189607,,0.002864275,,0.08961552,,0.08961552,,0.001513335,,0.01651007,,0.01651007,,0.2544644,,0.2544644,,
148,0.006951914,,0.0427758,,0.0427758,,0.03540485,,0.03540485,,1E-20,,0.1673718,,0.2001742,,0.08564222,,0.02989373,,0.01309143,,0.01300264,,0.1673718,,0.2001742,,0.08564222,,0.02989373,,0.01309143,,0.2184439,,0.002879465,,0.08944198,,0.08944198,,0.001510589,,0.01639834,,0.01639834,,0.2542929,,0.2542929,,
149,0.006880176,,0.04248376,,0.04248376,,0.0353663,,0.0353663,,1E-20,,0.1667371,,0.1994271,,0.08566795,,0.02990596,,0.01306653,,0.0129998,,0.1667371,,0.1994271,,0.08566795,,0.02990596,,0.01306653,,0.2179281,,0.002894369,,0.08927489,,0.08927489,,0.001508491,,0.01629577,,0.01629577,,0.2541391,,0.2541391,,
150,0.006811488,0.02070762,0.04219399,0.1297244,0.04219399,0.07846202,0.03532857,0.06564706,0.03532857,0.04694849,1E-20,1.17033E-19,0.1661905,0.004043091,0.1986305,0.1595856,0.08566724,0.06361179,0.02992721,0.01678154,0.01304276,0.004486408,0.01299555,,0.1661905,,0.1986305,,0.08566724,,0.02992721,,0.01304276,,0.2174134,0.244808,0.002908833,0.004795299,0.08911464,0.09196109,0.08911464,,0.001506812,0.00259378,0.01620169,0.04558511,0.01620169,0.01956911,0.2540017,0.4521476,0.2540017,,
151,0.006745806,,0.04190665,,0.04190665,,0.03529156,,0.03529156,,1E-20,,0.1657381,,0.1977893,,0.08564131,,0.02995761,,0.01302005,,0.01298931,,0.1657381,,0.1977893,,0.08564131,,0.02995761,,0.01302005,,0.2168998,,0.002922587,,0.08896167,,0.08896167,,0.001505379,,0.0161155,,0.0161155,,0.2538816,,0.2538816,,
152,0.006683082,,0.04162182,,0.04162182,,0.03525521,,0.03525521,,1E-20,,0.1653843,,0.1969084,,0.08559109,,0.02999721,,0.01299846,,0.0129806,,0.1653843,,0.1969084,,0.08559109,,0.02999721,,0.01299846,,0.2163873,,0.002935243,,0.08881643,,0.08881643,,0.001504057,,0.01603666,,0.01603666,,0.2537776,,0.2537776,,
153,0.006623265,,0.04133959,,0.04133959,,0.03521946,,0.03521946,,1E-20,,0.1651324,,0.1959927,,0.08551719,,0.03004594,,0.01297807,,0.01296909,,0.1651324,,0.1959927,,0.08551719,,0.03004594,,0.01297807,,0.2158761,,0.002946289,,0.08867944,,0.08867944,,0.001502736,,0.0159647,,0.0159647,,0.2536884,,0.2536884,,
154,0.006566304,,0.04106003,,0.04106003,,0.03518425,,0.03518425,,1E-20,,0.1649847,,0.1950473,,0.08542004,,0.03010357,,0.01295907,,0.01295448,,0.1649847,,0.1950473,,0.08542004,,0.03010357,,0.01295907,,0.2153662,,0.002955092,,0.08855125,,0.08855125,,0.001501316,,0.0158992,,0.0158992,,0.2536129,,0.2536129,,
155,0.006512157,,0.04078316,,0.04078316,,0.03514954,,0.03514954,,1E-20,,0.1649422,,0.1940769,,0.08529991,,0.03016975,,0.01294182,,0.01293647,,0.1649422,,0.1940769,,0.08529991,,0.03016975,,0.01294182,,0.2148577,,0.002960868,,0.08843247,,0.08843247,,0.001499714,,0.01583979,,0.01583979,,0.25355,,0.25355,,
156,0.006460787,,0.04050903,,0.04050903,,0.03511528,,0.03511528,,1E-20,,0.1650053,,0.1930863,,0.08515697,,0.03024399,,0.01292671,,0.01291479,,0.1650053,,0.1930863,,0.08515697,,0.03024399,,0.01292671,,0.2143506,,0.002962657,,0.0883238,,0.0883238,,0.001497857,,0.01578612,,0.01578612,,0.2534988,,0.2534988,,
157,0.006410757,,0.04023831,,0.04023831,,0.03477519,,0.03477519,,1E-20,,0.1649226,,0.1913448,,0.08462705,,0.03024354,,0.01290585,,0.01289089,,0.1649226,,0.1913448,,0.08462705,,0.03024354,,0.01290585,,0.2135805,,0.003023819,,0.08875003,,0.08875003,,0.001500693,,0.01565505,,0.01565505,,0.2536055,,0.2536055,,
158,0.006360408,,0.03997352,,0.03997352,,0.034523,,0.034523,,1E-20,,0.1648525,,0.1898189,,0.08405634,,0.03022515,,0.01288767,,0.01286872,,0.1648525,,0.1898189,,0.08405634,,0.03022515,,0.01288767,,0.2128133,,0.003081051,,0.08918183,,0.08918183,,0.001502777,,0.01553758,,0.01553758,,0.2537043,,0.2537043,,
159,0.006311548,,0.03971241,,0.03971241,,0.0342825,,0.0342825,,1E-20,,0.1647939,,0.1884924,,0.08345084,,0.03019046,,0.01287222,,0.01284793,,0.1647939,,0.1884924,,0.08345084,,0.03019046,,0.01287222,,0.2120492,,0.003134179,,0.0896192,,0.0896192,,0.001504301,,0.01543199,,0.01543199,,0.2537988,,0.2537988,,
160,0.006264212,,0.03945472,,0.03945472,,0.03405296,,0.03405296,,1E-20,,0.1647456,,0.1873513,,0.08281555,,0.0301406,,0.01285958,,0.01282793,,0.1647456,,0.1873513,,0.08281555,,0.0301406,,0.01285958,,0.2112878,,0.003183095,,0.09006209,,0.09006209,,0.001505353,,0.01533682,,0.01533682,,0.2538891,,0.2538891,,
161,0.006218408,,0.03920024,,0.03920024,,0.0338337,,0.0338337,,1E-20,,0.164706,,0.1863827,,0.08215486,,0.03007657,,0.01284984,,0.01280825,,0.164706,,0.1863827,,0.08215486,,0.03007657,,0.01284984,,0.2105293,,0.003227665,,0.09051045,,0.09051045,,0.001505933,,0.01525086,,0.01525086,,0.2539751,,0.2539751,,
162,0.006174144,0.007631064,0.03894879,0.129491,0.03894879,0.1142807,0.03362399,0.06932274,0.03362399,0.05709876,1E-20,2.389424E-19,0.1646733,0.04919937,0.1855748,0.0053738,0.08147267,0.02517127,0.02999914,0.1649012,0.01284313,,0.01278852,,0.1646733,,0.1855748,,0.08147267,,0.02999914,,0.01284313,,0.2097736,0.1686825,0.003267664,0.002521839,0.09096424,0.07780056,0.09096424,,0.001505972,0.002097421,0.01517307,0.03855944,0.01517307,0.02156356,0.2540569,0.2530613,0.2540569,,
163,0.006131414,,0.03870026,,0.03870026,,0.03342319,,0.03342319,,1E-20,,0.1646452,,0.1849167,,0.0807725,,0.02990896,,0.01283956,,0.01276848,,0.1646452,,0.1849167,,0.0807725,,0.02990896,,0.01283956,,0.2090205,,0.003302722,,0.09142344,,0.09142344,,0.001505351,,0.01510258,,0.01510258,,0.2541328,,0.2541328,,
164,0.00609021,,0.03845455,,0.03845455,,0.03323067,,0.03323067,,1E-20,,0.1646193,,0.1843982,,0.08005754,,0.0298065,,0.01283921,,0.01274794,,0.1646193,,0.1843982,,0.08005754,,0.0298065,,0.01283921,,0.2082701,,0.003332293,,0.09188803,,0.09188803,,0.001503921,,0.01503866,,0.01503866,,0.2542032,,0.2542032,,
165,0.006050527,,0.0382116,,0.0382116,,0.03304583,,0.03304583,,1E-20,,0.1645931,,0.1840096,,0.07933068,,0.02969216,,0.01284209,,0.01272679,,0.1645931,,0.1840096,,0.07933068,,0.02969216,,0.01284209,,0.2075222,,0.003355658,,0.09235799,,0.09235799,,0.001501525,,0.0149807,,0.0149807,,0.2542684,,0.2542684,,
166,0.006012376,,0.03797139,,0.03797139,,0.03286809,,0.03286809,,1E-20,,0.1645635,,0.1837419,,0.07859456,,0.02956626,,0.01284815,,0.01270499,,0.1645635,,0.1837419,,0.07859456,,0.02956626,,0.01284815,,0.2067766,,0.003371939,,0.09283324,,0.09283324,,0.001498011,,0.01492817,,0.01492817,,0.2543287,,0.2543287,,
167,0.005975784,,0.03773394,,0.03773394,,0.03269692,,0.03269692,,1E-20,,0.1645278,,0.1835866,,0.07785159,,0.02942907,,0.01285729,,0.01268257,,0.1645278,,0.1835866,,0.07785159,,0.02942907,,0.01285729,,0.2060334,,0.003380141,,0.09331366,,0.09331366,,0.001493246,,0.01488065,,0.01488065,,0.2543845,,0.2543845,,
168,0.005940804,,0.03749929,,0.03749929,,0.03253177,,0.03253177,,1E-20,,0.1644829,,0.1835354,,0.07710402,,0.0292808,,0.01286936,,0.01265959,,0.1644829,,0.1835354,,0.07710402,,0.0292808,,0.01286936,,0.2052925,,0.003379201,,0.09379908,,0.09379908,,0.001487129,,0.01483775,,0.01483775,,0.2544361,,0.2544361,,
169,0.005908821,,0.03723892,,0.03723892,,0.03218526,,0.03218526,,1E-20,,0.1646716,,0.1847946,,0.07694524,,0.02921401,,0.01289311,,0.01264623,,0.1646716,,0.1847946,,0.07694524,,0.02921401,,0.01289311,,0.2049422,,0.003341632,,0.09503277,,0.09503277,,0.001482026,,0.01468136,,0.01468136,,0.2541773,,0.2541773,,
170,0.005881982,,0.03698089,,0.03698089,,0.03189367,,0.03189367,,1E-20,,0.164825,,0.1859232,,0.07687914,,0.02914006,,0.01291109,,0.01263575,,0.164825,,0.1859232,,0.07687914,,0.02914006,,0.01291109,,0.204592,,0.003306661,,0.09623526,,0.09623526,,0.0014779,,0.01453868,,0.01453868,,0.2539384,,0.2539384,,
171,0.005857853,,0.03672719,,0.03672719,,0.03161389,,0.03161389,,1E-20,,0.1649294,,0.1869307,,0.07689783,,0.02905971,,0.01292375,,0.01262738,,0.1649294,,0.1869307,,0.07689783,,0.02905971,,0.01292375,,0.2042418,,0.003274111,,0.09740634,,0.09740634,,0.00147437,,0.01440798,,0.01440798,,0.253709,,0.253709,,
172,0.005836332,,0.03647796,,0.03647796,,0.0313451,,0.0313451,,1E-20,,0.1649725,,0.1878255,,0.07699452,,0.02897361,,0.01293136,,0.01262087,,0.1649725,,0.1878255,,0.07699452,,0.02897361,,0.01293136,,0.2038916,,0.003243953,,0.09854564,,0.09854564,,0.001471169,,0.01428781,,0.01428781,,0.253488,,0.253488,,
173,0.005817391,,0.03623333,,0.03623333,,0.0310865,,0.0310865,,1E-20,,0.1649444,,0.1886149,,0.07716326,,0.02888236,,0.01293415,,0.01261607,,0.1649444,,0.1886149,,0.07716326,,0.02888236,,0.01293415,,0.2035416,,0.003216362,,0.09965275,,0.09965275,,0.00146808,,0.01417695,,0.01417695,,0.2532749,,0.2532749,,
174,0.005801015,0.01060965,0.03599351,0.1211979,0.03599351,0.1041653,0.03083731,0.0668821,0.03083731,0.0723279,1E-20,3.218407E-19,0.1648368,0.8205454,0.1893046,0.2821245,0.07739874,0.2707099,0.02878651,0.3916093,0.01293231,,0.01261285,,0.1648368,,0.1893046,,0.07739874,,0.02878651,,0.01293231,,0.2031916,0.2281393,0.003191765,0.00645486,0.1007271,0.10571,0.1007271,,0.001464904,0.002325928,0.01407442,0.02769418,0.01407442,0.02137882,0.2530693,0.165307,0.2530693,,
175,0.005787219,,0.03575868,,0.03575868,,0.03059681,,0.03059681,,1E-20,,0.1646437,,0.1898999,,0.07769621,,0.02868661,,0.01292594,,0.01261115,,0.1646437,,0.1898999,,0.07769621,,0.02868661,,0.01292594,,0.2028416,,0.003170868,,0.1017682,,0.1017682,,0.001461439,,0.01397942,,0.01397942,,0.2528707,,0.2528707,,
176,0.005775981,,0.03552913,,0.03552913,,0.03036434,,0.03036434,,1E-20,,0.1643608,,0.190405,,0.07805142,,0.02858319,,0.01291511,,0.01261093,,0.1643608,,0.190405,,0.07805142,,0.02858319,,0.01291511,,0.2024918,,0.003154662,,0.1027753,,0.1027753,,0.001457482,,0.01389133,,0.01389133,,0.2526792,,0.2526792,,
177,0.005767315,,0.03530513,,0.03530513,,0.03013928,,0.03013928,,1E-20,,0.1639856,,0.1908236,,0.0784605,,0.02847678,,0.01289988,,0.01261214,,0.1639856,,0.1908236,,0.0784605,,0.02847678,,0.01289988,,0.202142,,0.003144412,,0.1037477,,0.1037477,,0.001452825,,0.01380963,,0.01380963,,0.2524948,,0.2524948,,
178,0.005761244,,0.03508697,,0.03508697,,0.02992102,,0.02992102,,1E-20,,0.163517,,0.191159,,0.07891992,,0.02836789,,0.01288025,,0.01261477,,0.163517,,0.191159,,0.07891992,,0.02836789,,0.01288025,,0.2017924,,0.003141627,,0.1046847,,0.1046847,,0.001447277,,0.0137339,,0.0137339,,0.2523176,,0.2523176,,
179,0.005757795,,0.03487493,,0.03487493,,0.02970901,,0.02970901,,1E-20,,0.1629554,,0.1914142,,0.07942646,,0.028257,,0.01285625,,0.01261879,,0.1629554,,0.1914142,,0.07942646,,0.028257,,0.01285625,,0.2014429,,0.003148011,,0.1055856,,0.1055856,,0.001440665,,0.01366381,,0.01366381,,0.2521477,,0.2521477,,
180,0.005756981,,0.03466935,,0.03466935,,0.02950271,,0.02950271,,1E-20,,0.1623025,,0.1915917,,0.07997712,,0.02814463,,0.01282785,,0.01262417,,0.1623025,,0.1915917,,0.07997712,,0.02814463,,0.01282785,,0.2010935,,0.003165411,,0.1064497,,0.1064497,,0.001432858,,0.01359904,,0.01359904,,0.2519852,,0.2519852,,
181,0.0057626,,0.03440976,,0.03440976,,0.02941978,,0.02941978,,1E-20,,0.1618489,,0.1926733,,0.08065178,,0.02804758,,0.01278142,,0.01263381,,0.1618489,,0.1926733,,0.08065178,,0.02804758,,0.01278142,,0.2011766,,0.003224679,,0.1068024,,0.1068024,,0.001430053,,0.01344722,,0.01344722,,0.2525072,,0.2525072,,
182,0.005781106,,0.03415362,,0.03415362,,0.02930529,,0.02930529,,1E-20,,0.1613983,,0.193566,,0.08130702,,0.02799199,,0.01273256,,0.01264155,,0.1613983,,0.193566,,0.08130702,,0.02799199,,0.01273256,,0.201261,,0.003279896,,0.1071582,,0.1071582,,0.001427652,,0.01330919,,0.01330919,,0.252945,,0.252945,,
183,0.005804856,,0.03390765,,0.03390765,,0.02918882,,0.02918882,,1E-20,,0.1609664,,0.1942758,,0.081945,,0.02797497,,0.01268156,,0.01264703,,0.1609664,,0.1942758,,0.081945,,0.02797497,,0.01268156,,0.2013464,,0.003331446,,0.1075163,,0.1075163,,0.00142553,,0.01318344,,0.01318344,,0.2533285,,0.2533285,,
184,0.005833298,,0.03367233,,0.03367233,,0.02907056,,0.02907056,,1E-20,,0.1605673,,0.1948086,,0.08256774,,0.02799399,,0.01262869,,0.01265033,,0.1605673,,0.1948086,,0.08256774,,0.02799399,,0.01262869,,0.2014327,,0.003379574,,0.1078761,,0.1078761,,0.001423566,,0.01306868,,0.01306868,,0.253665,,0.253665,,
185,0.005866009,,0.03344797,,0.03344797,,0.02895066,,0.02895066,,1E-20,,0.1602134,,0.1951715,,0.08317678,,0.02804684,,0.01257416,,0.01265151,,0.1602134,,0.1951715,,0.08317678,,0.02804684,,0.01257416,,0.2015197,,0.003424327,,0.1082371,,0.1082371,,0.001421617,,0.0129638,,0.0129638,,0.2539605,,0.2539605,,
186,0.005902594,0.009040629,0.03323491,0.09856061,0.03323491,0.08051246,0.02882943,0.06309577,0.02882943,0.05537255,1E-20,2.877061E-19,0.1599147,0.1885597,0.195372,0.08150263,0.08377327,0.1689454,0.02813148,0.1683923,0.01251817,0.0459296,0.01265064,,0.1599147,,0.195372,,0.08377327,,0.02813148,,0.01251817,,0.2016073,0.1687775,0.003465503,0.002276576,0.1085992,0.1068626,0.1085992,,0.001419502,0.002870712,0.01286786,0.03177886,0.01286786,0.04481336,0.2542202,0.2532904,0.2542202,,
187,0.005942751,,0.03303335,,0.03303335,,0.02870701,,0.02870701,,1E-20,,0.1596799,,0.1954185,,0.08435809,,0.02824611,,0.0124609,,0.01264778,,0.1596799,,0.1954185,,0.08435809,,0.02824611,,0.0124609,,0.2016955,,0.00350261,,0.1089624,,0.1089624,,0.001416999,,0.01278007,,0.01278007,,0.2544484,,0.2544484,,
188,0.005986219,,0.0328435,,0.0328435,,0.02858354,,0.02858354,,1E-20,,0.1595157,,0.1953196,,0.08493185,,0.02838906,,0.01240253,,0.01264296,,0.1595157,,0.1953196,,0.08493185,,0.02838906,,0.01240253,,0.2017841,,0.003534846,,0.1093269,,0.1093269,,0.001413857,,0.01269979,,0.01269979,,0.2546483,,0.2546483,,
189,0.006032773,,0.03266552,,0.03266552,,0.02845914,,0.02845914,,1E-20,,0.1594274,,0.1950842,,0.08549501,,0.0285588,,0.01234323,,0.01263622,,0.1594274,,0.1950842,,0.08549501,,0.0285588,,0.01234323,,0.2018731,,0.003561095,,0.1096931,,0.1096931,,0.001409809,,0.01262646,,0.01262646,,0.2548228,,0.2548228,,
190,0.00608219,,0.03249954,,0.03249954,,0.02833392,,0.02833392,,1E-20,,0.1594188,,0.1947212,,0.08604784,,0.02875393,,0.01228317,,0.01262756,,0.1594188,,0.1947212,,0.08604784,,0.02875393,,0.01228317,,0.2019625,,0.003579923,,0.1100616,,0.1100616,,0.001404588,,0.01255961,,0.01255961,,0.2549742,,0.2549742,,
191,0.006134279,,0.0323457,,0.0323457,,0.02820801,,0.02820801,,1E-20,,0.1594924,,0.1942397,,0.08659052,,0.02897314,,0.0122225,,0.01261702,,0.1594924,,0.1942397,,0.08659052,,0.02897314,,0.0122225,,0.2020522,,0.003589591,,0.1104332,,0.1104332,,0.001397949,,0.01249884,,0.01249884,,0.2551041,,0.2551041,,
192,0.006188888,,0.03220406,,0.03220406,,0.02808151,,0.02808151,,1E-20,,0.1596498,,0.1936485,,0.08712315,,0.0292152,,0.01216138,,0.01260458,,0.1596498,,0.1936485,,0.08712315,,0.0292152,,0.01216138,,0.2021422,,0.003588065,,0.1108089,,0.1108089,,0.001389683,,0.0124438,,0.0124438,,0.2552139,,0.2552139,,
193,0.00624841,,0.03208589,,0.03208589,,0.02791114,,0.02791114,,1E-20,,0.159684,,0.1923982,,0.08740948,,0.02946058,,0.01212535,,0.0125861,,0.159684,,0.1923982,,0.08740948,,0.02946058,,0.01212535,,0.2026949,,0.00354588,,0.1106002,,0.1106002,,0.001382726,,0.01254335,,0.01254335,,0.2543867,,0.2543867,,
194,0.006316233,,0.03197423,,0.03197423,,0.02775093,,0.02775093,,1E-20,,0.1597486,,0.1912948,,0.08757582,,0.02969388,,0.01210714,,0.01256562,,0.1597486,,0.1912948,,0.08757582,,0.02969388,,0.01210714,,0.2032437,,0.003511267,,0.1103858,,0.1103858,,0.001376868,,0.01263017,,0.01263017,,0.2536759,,0.2536759,,
195,0.006387883,,0.03187267,,0.03187267,,0.0275914,,0.0275914,,1E-20,,0.1598481,,0.1903333,,0.08763231,,0.0299163,,0.0121055,,0.0125436,,0.1598481,,0.1903333,,0.08763231,,0.0299163,,0.0121055,,0.2037888,,0.003482912,,0.110168,,0.110168,,0.001371863,,0.01270607,,0.01270607,,0.2530401,,0.2530401,,
196,0.006462942,,0.03178169,,0.03178169,,0.02743265,,0.02743265,,1E-20,,0.1599862,,0.1895092,,0.087588,,0.03012896,,0.01211933,,0.01252012,,0.1599862,,0.1895092,,0.087588,,0.03012896,,0.01211933,,0.2043307,,0.003459692,,0.1099485,,0.1099485,,0.001367634,,0.01277257,,0.01277257,,0.2524688,,0.2524688,,
197,0.00654101,,0.03170168,,0.03170168,,0.02727477,,0.02727477,,1E-20,,0.1601664,,0.1888173,,0.08745152,,0.03033275,,0.01214769,,0.01249525,,0.1601664,,0.1888173,,0.08745152,,0.03033275,,0.01214769,,0.2048693,,0.003440668,,0.1097284,,0.1097284,,0.001364223,,0.01283092,,0.01283092,,0.2519533,,0.2519533,,
